path,dataset,speaker,emotion
data\TESS\dataverse_files\OAF_ring_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_ring_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_ring_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_ring_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_ring_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_ring_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_ripe_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_ripe_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_ripe_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_ripe_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_ripe_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_ripe_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_ripe_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_road_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_road_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_road_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_road_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_road_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_road_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_road_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_room_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_room_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_room_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_room_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_room_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_room_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_room_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_rose_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_rose_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_rose_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_rose_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_rose_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_rose_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_rose_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_rot_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_rot_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_rot_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_rot_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_rot_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_rot_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_rot_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_rough_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_rough_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_rough_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_rough_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_rough_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_rough_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_rough_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_rush_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_rush_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_rush_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_rush_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_rush_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_rush_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_rush_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_said_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_said_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_said_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_said_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_said_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_said_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_said_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sail_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sail_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sail_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sail_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sail_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sail_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sail_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_search_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_search_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_search_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_search_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_search_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_search_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_search_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_seize_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_seize_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_seize_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_seize_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_seize_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_seize_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_seize_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sell_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sell_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sell_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sell_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sell_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sell_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sell_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_shack_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_shack_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_shack_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_shack_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_shack_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_shack_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_shack_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_shall_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_shall_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_shall_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_shall_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_shall_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_shall_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_shall_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_shawl_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_shawl_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_shawl_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_shawl_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_shawl_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_shawl_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_shawl_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sheep_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sheep_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sheep_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sheep_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sheep_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sheep_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sheep_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_shirt_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_shirt_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_shirt_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_shirt_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_shirt_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_shirt_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_shirt_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_should_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_should_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_should_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_should_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_should_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_should_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_should_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_shout_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_shout_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_shout_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_shout_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_shout_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_shout_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_shout_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_size_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_size_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_size_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_size_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_size_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_size_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_size_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_soap_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_soap_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_soap_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_soap_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_soap_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_soap_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_soap_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_soup_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_soup_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_soup_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_soup_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_soup_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_soup_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_soup_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sour_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sour_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sour_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sour_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sour_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sour_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sour_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_south_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_south_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_south_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_south_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_south_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_south_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_south_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sub_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sub_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sub_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sub_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sub_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sub_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sub_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_such_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_such_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_such_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_such_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_such_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_such_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_such_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_sure_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_sure_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_sure_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_sure_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_sure_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_sure_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_sure_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_take_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_take_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_take_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_take_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_take_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_take_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_take_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_talk_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_talk_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_talk_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_talk_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_talk_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_talk_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_talk_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_tape_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_tape_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_tape_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_tape_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_tape_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_tape_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_tape_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_team_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_team_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_team_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_team_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_team_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_team_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_team_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_tell_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_tell_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_tell_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_tell_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_tell_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_tell_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_tell_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_thin_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_thin_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_thin_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_thin_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_thin_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_thin_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_thin_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_third_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_third_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_third_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_third_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_third_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_third_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_third_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_thought_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_thought_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_thought_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_thought_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_thought_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_thought_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_thought_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_thumb_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_thumb_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_thumb_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_thumb_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_thumb_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_thumb_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_thumb_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_time_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_time_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_time_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_time_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_time_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_time_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_time_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_tip_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_tip_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\OAF_tip_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\OAF_tip_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\OAF_tip_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\OAF_tip_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\OAF_tip_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\OAF_tire_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\OAF_tire_disgust.wav,TESS,dataverse_files,disgust
